0.16510038793703624,-0.32859614984706137,0.4433157325050116
0.16510038793703632,-0.3285961498470608,0.44331573250501094
0.13677363967315975,-0.184524092224769,0.1836273888169388
0.39858759571065255,0.32859614984706137,-0.1836273888169383
0.3302007758740728,0.18452409222476948,-0.07606095487113351
0.3985875957106529,0.3285961498470618,-0.1836273888169387
-0.165100387937036,-0.32859614984706226,-0.4433157325050116
-0.13677363967315975,-0.18452409222476956,-0.18362738881693913
-0.16510038793703632,-0.32859614984706215,-0.4433157325050111
-0.3302007758740726,0.18452409222476845,0.0760609548711337
-0.3985875957106525,0.32859614984706065,0.183627388816939
-0.3985875957106525,0.32859614984706076,0.18362738881693924
0.3757919890984594,0.2805721306396308,-0.1477719108350035
-0.3757919890984592,0.28057213063962994,0.14777191083500396
0.15565813851574412,-0.2805721306396304,0.3567529512756537
-0.15565813851574403,-0.28057213063963127,-0.35675295127565393
{1,2,3},{4,5,6},{7,8,9},{10,11,12}
